,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Income,year_sold,house_age_at_sale
925,116,550000.0,4,2.5,2470,5954,2.0,0,4,0,9,2470,0.0,2013,0.0,98028,47.7685,-122.236,2470,4800,90167.0,2014,1.0
926,77,255000.0,3,2.5,1530,1116,2.5,0,4,0,8,1530,0.0,2005,0.0,98028,47.7385,-122.25,1530,7780,90167.0,2014,9.0
927,319,585000.0,4,2.5,2820,5612,2.0,0,4,0,10,2820,0.0,2007,0.0,98028,47.7477,-122.236,1620,14881,90167.0,2015,8.0
928,7,557000.0,4,2.5,2840,4500,2.0,0,4,0,9,2840,0.0,2012,0.0,98028,47.7678,-122.237,2840,4939,90167.0,2014,2.0
929,353,619990.0,4,2.75,2630,4501,2.0,0,4,0,9,2630,0.0,2015,0.0,98028,47.7748,-122.244,2380,4599,90167.0,2015,0.0
930,118,564950.0,4,2.75,2990,4521,2.0,0,4,0,8,2990,0.0,2014,0.0,98028,47.7401,-122.226,2580,7539,90167.0,2014,0.0
931,332,530000.0,4,3.0,2290,5105,2.0,0,4,0,9,2290,0.0,2012,0.0,98028,47.7727,-122.237,2450,5105,90167.0,2015,3.0
932,144,550000.0,4,2.5,2470,7539,2.0,0,4,0,10,2470,0.0,2006,0.0,98028,47.7407,-122.226,2580,7539,90167.0,2014,8.0
933,43,525000.0,4,2.75,2360,4924,2.0,0,4,0,9,2360,0.0,2008,0.0,98028,47.7737,-122.235,2360,4670,90167.0,2014,6.0
934,212,515000.0,5,2.75,2980,4502,2.0,0,4,0,10,2980,0.0,2007,0.0,98028,47.7698,-122.235,2850,4501,90167.0,2014,7.0
935,296,390000.0,3,2.25,1490,4539,2.0,0,4,0,8,1490,0.0,2009,0.0,98028,47.7607,-122.233,1750,4667,90167.0,2015,6.0
936,203,659950.0,3,2.5,2990,9413,2.0,0,4,0,0,2990,0.0,2006,0.0,98028,47.7341,-122.234,1940,9600,90167.0,2014,8.0
937,250,525000.0,4,3.0,2650,4924,2.0,0,4,0,9,2650,0.0,2011,0.0,98028,47.7734,-122.238,2380,4733,90167.0,2015,4.0
938,6,494000.0,3,2.5,2310,4729,2.0,0,4,0,9,2310,0.0,2011,0.0,98028,47.7734,-122.237,2440,4711,90167.0,2014,3.0
939,42,415500.0,4,2.5,1750,4779,2.0,0,4,0,8,1750,0.0,2009,0.0,98028,47.7608,-122.232,1580,4687,90167.0,2014,5.0
940,124,382000.0,3,2.25,1450,4667,2.0,0,4,0,8,1450,0.0,2009,0.0,98028,47.7611,-122.233,1490,4667,90167.0,2014,5.0
941,47,535000.0,4,2.5,2610,4595,2.0,0,4,0,9,2610,0.0,2008,0.0,98028,47.7728,-122.235,2440,4588,90167.0,2014,6.0
942,220,604000.0,4,3.0,1960,5000,1.0,0,4,4,8,1050,910.0,1965,0.0,98136,47.5208,-122.393,1360,5000,84434.0,2014,49.0
943,125,335000.0,2,1.75,1030,1066,2.0,0,4,0,8,765,265.0,2006,0.0,98136,47.5394,-122.387,1030,1106,84434.0,2014,8.0
944,178,525000.0,3,1.5,1350,6000,1.0,0,0,0,8,900,450.0,1950,0.0,98136,47.5275,-122.391,1730,6012,84434.0,2014,64.0
945,268,442000.0,3,1.0,1190,5100,1.0,0,4,2,8,1030,160.0,1941,0.0,98136,47.5346,-122.385,1690,5100,84434.0,2015,74.0
946,296,378000.0,2,2.0,1300,3850,1.0,0,4,0,8,800,500.0,1963,0.0,98136,47.5395,-122.39,950,5500,84434.0,2015,52.0
947,313,545000.0,3,1.75,1680,6200,1.5,0,4,0,8,1680,0.0,1916,0.0,98136,47.5338,-122.384,1680,5100,84434.0,2015,99.0
948,151,478500.0,3,1.0,2090,4755,1.0,0,0,0,9,1200,890.0,1969,0.0,98136,47.5304,-122.387,1850,5300,84434.0,2014,45.0
949,90,438000.0,3,2.5,1520,1304,2.0,0,4,0,9,1180,340.0,2006,0.0,98136,47.5446,-122.385,1270,1718,84434.0,2014,8.0
950,277,200000.0,4,2.0,1920,4822,1.0,0,4,1,7,920,1000.0,1914,0.0,98136,47.5507,-122.381,1120,4822,84434.0,2015,101.0
951,96,435000.0,3,1.0,1400,4800,1.0,0,4,2,7,700,700.0,1917,0.0,98136,47.5499,-122.391,1470,6000,84434.0,2014,97.0
952,173,570000.0,4,3.0,1490,6766,1.5,0,2,4,8,1490,0.0,1915,0.0,98136,47.5446,-122.382,1990,6526,84434.0,2014,99.0
953,173,850000.0,4,3.25,3450,6500,2.0,0,4,0,9,2450,1000.0,1994,0.0,98136,47.5437,-122.388,1750,6500,84434.0,2014,20.0
954,103,790000.0,4,2.75,2840,11900,1.0,0,3,2,10,1640,1200.0,1961,0.0,98136,47.5271,-122.386,2790,10070,84434.0,2014,53.0
955,334,986000.0,3,2.5,2380,16080,1.0,0,0,2,10,1340,1040.0,1964,0.0,98136,47.5262,-122.386,2560,10070,84434.0,2015,51.0
956,73,575000.0,4,1.5,2810,7140,1.0,0,0,0,9,1490,1320.0,1954,0.0,98136,47.5252,-122.382,2240,6825,84434.0,2014,60.0
957,34,875000.0,3,3.5,3250,6000,2.0,0,4,0,0,2500,750.0,2001,0.0,98136,47.5533,-122.391,1650,6000,84434.0,2014,13.0
958,89,355000.0,2,1.0,960,6250,1.0,0,4,0,7,960,0.0,1916,0.0,98136,47.5491,-122.386,1350,6250,84434.0,2014,98.0
959,34,440000.0,3,1.0,1050,7500,1.0,0,4,0,7,1050,0.0,1900,0.0,98136,47.5473,-122.396,1380,7500,84434.0,2014,114.0
960,138,720000.0,3,1.5,1590,7080,1.0,0,0,0,9,1310,280.0,1952,0.0,98136,47.5244,-122.386,2080,7200,84434.0,2014,62.0
961,164,453500.0,2,1.5,1710,4189,1.0,0,2,4,8,1160,550.0,1951,0.0,98136,47.5286,-122.383,1530,5608,84434.0,2014,63.0
962,213,370000.0,3,2.75,1250,1655,2.0,0,4,0,8,830,420.0,2006,0.0,98136,47.5554,-122.382,1520,3001,84434.0,2014,8.0
963,4,561000.0,3,2.0,2000,7000,2.0,0,4,0,8,2000,0.0,1916,1986.0,98136,47.5452,-122.393,1840,7000,84434.0,2014,98.0
964,115,360000.0,2,2.0,1180,3200,1.0,0,2,2,7,590,590.0,1945,0.0,98136,47.5275,-122.383,1350,4000,84434.0,2014,69.0
965,341,607000.0,5,1.75,1910,5428,1.0,0,4,0,9,1390,520.0,1954,0.0,98136,47.5333,-122.392,1820,5900,84434.0,2015,61.0
966,360,389950.0,2,1.0,820,4234,1.0,0,2,0,7,820,0.0,1951,0.0,98136,47.5294,-122.386,1550,4236,84434.0,2015,64.0
967,31,405000.0,2,1.75,1710,4234,2.0,0,4,0,8,1330,380.0,1920,1979.0,98136,47.5319,-122.386,1530,4556,84434.0,2014,94.0
968,140,590000.0,3,2.0,3030,9374,1.0,0,2,2,8,2100,930.0,1959,0.0,98136,47.5289,-122.391,1990,6012,84434.0,2014,55.0
969,147,350000.0,4,1.0,1010,6000,1.0,0,4,0,7,750,260.0,1925,0.0,98136,47.5518,-122.383,1450,6000,84434.0,2014,89.0
970,79,767500.0,6,3.5,2410,6000,2.0,0,1,0,10,2220,190.0,1916,1990.0,98136,47.54,-122.382,1980,6000,84434.0,2014,98.0
971,41,678500.0,3,2.0,2460,6600,1.0,0,0,2,9,1370,1090.0,1952,0.0,98136,47.5215,-122.383,2150,6600,84434.0,2014,62.0
972,59,410000.0,1,1.5,1010,5750,1.0,0,4,0,8,1010,0.0,1911,1948.0,98136,47.5411,-122.392,1230,5750,84434.0,2014,103.0
973,353,418000.0,2,1.5,1480,1349,2.0,0,4,0,8,1240,240.0,2007,0.0,98136,47.5439,-122.386,1550,1349,84434.0,2015,8.0
974,243,555000.0,3,3.0,2920,23085,1.5,0,0,0,8,1540,1380.0,1908,0.0,98136,47.5159,-122.395,2270,18180,84434.0,2015,107.0
975,91,560000.0,3,3.5,2270,4088,2.0,0,4,0,9,1880,390.0,1996,0.0,98136,47.5356,-122.384,1760,5425,84434.0,2014,18.0
976,21,515000.0,2,1.0,1680,6500,1.0,0,4,2,8,1140,540.0,1941,0.0,98136,47.55,-122.388,1610,6500,84434.0,2014,73.0
977,138,870000.0,4,3.0,2940,7108,2.0,0,2,0,10,2220,720.0,2011,0.0,98136,47.5437,-122.395,2240,7950,84434.0,2014,3.0
978,91,720000.0,2,1.5,1840,9000,1.0,0,0,0,9,1340,500.0,1957,0.0,98136,47.5281,-122.388,1880,7560,84434.0,2014,57.0
979,49,850000.0,3,2.25,2870,8170,2.0,0,4,0,0,2250,620.0,1995,0.0,98136,47.5363,-122.385,1310,8170,84434.0,2014,19.0
980,4,1140000.0,4,2.75,3370,8103,1.0,0,3,0,10,1970,1400.0,1970,2014.0,98136,47.5232,-122.383,2120,6360,84434.0,2014,44.0
981,323,427500.0,3,1.75,1240,7200,1.0,0,4,4,8,1240,0.0,1942,0.0,98136,47.5142,-122.389,1640,7200,84434.0,2015,73.0
982,306,700000.0,2,1.0,930,5000,1.0,0,3,0,8,930,0.0,1926,2013.0,98136,47.5333,-122.388,1760,5228,84434.0,2015,89.0
983,90,363000.0,2,1.0,820,4880,1.0,0,4,2,7,820,0.0,1925,0.0,98136,47.5483,-122.394,1320,4880,84434.0,2014,89.0
984,351,400000.0,2,1.0,910,4000,1.0,0,4,0,8,910,0.0,1918,0.0,98136,47.5427,-122.388,1060,1346,84434.0,2015,97.0
985,49,380000.0,3,1.5,1520,4288,1.0,0,4,0,8,1020,500.0,1949,0.0,98136,47.5284,-122.387,1660,4288,84434.0,2014,65.0
986,12,372220.0,3,1.0,1290,5500,1.0,0,4,0,8,980,310.0,1951,0.0,98136,47.5266,-122.392,1680,5000,84434.0,2014,63.0
987,104,889000.0,4,3.5,3210,5000,3.0,0,4,0,10,3210,0.0,2014,0.0,98136,47.5203,-122.393,1360,5000,84434.0,2014,0.0
988,250,400000.0,2,1.0,610,4560,1.0,0,4,0,6,610,0.0,1918,0.0,98136,47.5498,-122.383,930,1392,84434.0,2015,97.0
989,345,418000.0,2,1.0,1040,6900,1.0,0,4,2,8,1040,0.0,1915,0.0,98136,47.5411,-122.391,1620,6280,84434.0,2015,100.0
990,3,405000.0,2,3.0,1410,1240,2.0,0,4,0,9,1140,270.0,2006,0.0,98136,47.5221,-122.39,1410,1273,84434.0,2014,8.0
991,200,462500.0,2,2.0,1540,7290,2.0,0,4,0,8,1540,0.0,1948,1983.0,98136,47.551,-122.395,1540,7072,84434.0,2014,66.0
992,334,480000.0,5,2.25,2240,5500,1.0,0,4,0,8,1490,750.0,1959,0.0,98136,47.5305,-122.391,2010,6050,84434.0,2015,56.0
993,345,438000.0,5,1.0,1950,6250,1.5,0,4,2,8,1450,0,1917,0.0,98136,47.5511,-122.386,1950,6250,84434.0,2015,98.0
994,47,375000.0,2,1.0,940,9839,1.0,0,4,0,7,940,0.0,1910,0.0,98136,47.5379,-122.386,1330,8740,84434.0,2014,104.0
995,52,458500.0,3,2.0,1890,1599,2.0,0,4,0,10,1430,460.0,2012,0.0,98136,47.5438,-122.385,1780,1562,84434.0,2014,2.0
996,338,685000.0,4,2.5,2770,6000,2.0,0,4,0,9,2400,370.0,1993,0.0,98136,47.5536,-122.383,2120,6000,84434.0,2015,22.0
997,332,535000.0,3,1.0,1290,6859,1.0,0,4,2,8,1290,0.0,1941,0.0,98136,47.5317,-122.387,1560,6369,84434.0,2015,74.0
998,52,500000.0,3,1.0,1150,5100,2.0,0,4,0,9,1150,0.0,1911,2005.0,98136,47.5349,-122.384,1440,5100,84434.0,2014,103.0
999,351,616000.0,3,3.25,2130,2306,2.0,0,2,4,8,1420,710.0,1924,0.0,98136,47.5424,-122.391,1560,4500,84434.0,2015,91.0
1000,208,815000.0,5,3.25,3230,5000,2.0,0,2,0,10,2350,880.0,2002,0.0,98136,47.5202,-122.393,1520,5000,84434.0,2014,12.0
1001,158,690000.0,3,1.75,2070,6000,1.0,0,3,0,9,1340,730.0,1955,0.0,98136,47.5226,-122.382,2200,6000,84434.0,2014,59.0
1002,88,731100.0,3,2.5,2060,8778,1.0,0,4,0,9,1160,900.0,1953,2010.0,98136,47.5245,-122.384,1990,7560,84434.0,2014,61.0
1003,216,675000.0,3,2.25,2070,2833,2.0,0,0,0,9,1490,580.0,1966,0.0,98136,47.5543,-122.398,1940,3794,84434.0,2014,48.0
1004,304,370000.0,2,1.0,850,6213,1.0,0,4,0,7,750,100.0,1916,0.0,98136,47.5282,-122.384,1880,5500,84434.0,2015,99.0
1005,147,689000.0,4,2.5,2020,9600,2.0,0,4,2,8,2020,0.0,1954,0.0,98136,47.5434,-122.395,2250,8550,84434.0,2014,60.0
1006,234,565000.0,1,1.0,1370,6250,1.5,0,4,2,8,1370,0.0,1921,0.0,98136,47.5571,-122.385,1450,6250,84434.0,2014,93.0
1007,348,560000.0,3,2.0,1300,6000,1.0,0,4,4,8,1300,0.0,1943,0.0,98136,47.5482,-122.392,1230,6000,84434.0,2015,72.0
1008,173,575000.0,3,2.0,1800,5000,2.0,0,4,4,8,1600,200.0,1925,0.0,98136,47.5447,-122.389,1640,5000,84434.0,2014,89.0
1009,357,377500.0,2,1.0,840,4500,1.0,0,4,0,7,840,0.0,1939,0.0,98136,47.5441,-122.39,1300,5000,84434.0,2015,76.0
1010,118,286000.0,2,1.0,610,4000,1.0,0,4,2,7,610,0.0,1918,0.0,98136,47.5469,-122.391,870,5160,84434.0,2014,96.0
1011,188,560000.0,4,1.5,1810,6000,1.0,0,2,0,9,1350,460.0,1952,0.0,98136,47.5233,-122.386,2020,6000,84434.0,2014,62.0
1012,82,280000.0,2,1.0,2280,37500,2.0,0,4,0,8,2280,0.0,1932,0.0,98136,47.525,-122.389,2360,6000,84434.0,2014,82.0
1013,346,695000.0,3,2.0,2560,6800,1.0,0,2,2,9,1380,1180.0,1952,0.0,98136,47.5506,-122.395,1780,6800,84434.0,2015,63.0
1014,47,343566.0,2,1.0,1100,4200,1.0,0,4,0,8,1100,0.0,1954,0.0,98136,47.5312,-122.392,1240,4000,84434.0,2014,60.0
1015,172,1340000.0,4,3.75,2130,34689,1.5,1,1,0,10,2130,0.0,1955,0.0,98136,47.5489,-122.398,3030,28598,84434.0,2014,59.0
1016,76,346100.0,3,2.5,1400,2036,2.0,0,4,0,8,1400,0.0,2003,0.0,98136,47.5516,-122.382,1500,2036,84434.0,2014,11.0
1017,20,432000.0,3,2.25,1470,1578,2.0,0,4,0,9,1090,380.0,2007,0.0,98136,47.5388,-122.387,1470,1668,84434.0,2014,7.0
1018,153,425000.0,2,1.0,1170,5000,1.0,0,4,2,8,1030,140.0,1920,0.0,98136,47.5449,-122.388,1170,5850,84434.0,2014,94.0
1019,351,543000.0,3,1.5,1710,8364,2.0,0,0,0,8,1710,0.0,1944,0.0,98136,47.5175,-122.393,2430,9040,84434.0,2015,71.0
1020,53,485000.0,3,2.5,1500,5412,1.0,0,4,4,8,900,600.0,1920,0.0,98136,47.5499,-122.394,1090,5412,84434.0,2014,94.0
1021,330,710000.0,4,2.5,2720,8000,1.0,0,4,2,8,1360,1360.0,1955,0.0,98136,47.5237,-122.391,1790,8000,84434.0,2015,60.0
1022,38,568000.0,3,1.75,2050,3520,1.0,0,4,2,8,1070,980.0,1977,0.0,98136,47.5536,-122.399,2050,16083,84434.0,2014,37.0
1023,320,579000.0,4,1.5,2480,6000,1.0,0,4,0,9,1520,960.0,1955,0.0,98136,47.5233,-122.386,1810,6000,84434.0,2015,60.0
1024,291,430000.0,3,2.5,1690,1310,2.0,0,4,0,9,1140,550.0,2004,0.0,98136,47.5404,-122.387,1640,1321,84434.0,2015,11.0
1025,91,416500.0,3,1.0,1100,4184,1.0,0,4,2,8,1100,0.0,1965,0.0,98136,47.5309,-122.382,1630,4366,84434.0,2014,49.0
1026,60,345000.0,2,1.0,1080,7775,1.0,0,4,0,7,1080,0.0,1955,0.0,98136,47.5447,-122.394,1730,7350,84434.0,2014,59.0
1027,296,670000.0,3,1.75,2160,5760,1.0,0,4,2,9,1260,900.0,1954,0.0,98136,47.5346,-122.391,2090,5760,84434.0,2015,61.0
1028,319,340000.0,2,2.0,1250,1178,2.0,0,4,0,8,980,270.0,1996,0.0,98136,47.5426,-122.387,1270,1242,84434.0,2015,19.0
1029,358,375000.0,2,1.0,790,5120,1.0,0,4,0,7,790,0.0,1950,0.0,98136,47.557,-122.395,1250,5120,84434.0,2015,65.0
1030,140,665000.0,3,1.0,1260,24550,1.5,0,0,2,8,1260,0.0,1937,0.0,98136,47.5442,-122.396,2500,12320,84434.0,2014,77.0
1031,337,585000.0,3,1.5,2230,6000,1.0,0,2,0,9,1260,970.0,1968,0.0,98136,47.5373,-122.395,2120,7200,84434.0,2015,47.0
1032,41,440000.0,3,1.0,1210,5750,1.5,0,4,2,8,1210,0.0,1910,0.0,98136,47.5403,-122.391,1160,5000,84434.0,2014,104.0
1033,0,615000.0,3,1.75,2360,7291,1.0,0,4,2,9,1360,1000.0,1948,0.0,98136,47.5274,-122.384,1860,5499,84434.0,2014,66.0
1034,305,400000.0,2,1.0,1220,6300,1.0,0,4,0,8,760,460.0,1942,0.0,98136,47.5299,-122.387,1850,4886,84434.0,2015,73.0
1035,240,582000.0,3,1.75,1820,3140,2.0,0,4,4,9,1820,0.0,1949,1990.0,98136,47.5271,-122.384,2030,5499,84434.0,2014,65.0
1036,310,510000.0,3,1.5,1730,6240,1.0,0,2,0,9,1000,730.0,1954,0.0,98136,47.5282,-122.391,1620,6240,84434.0,2015,61.0
1037,124,310000.0,1,1.0,570,6000,1.0,0,4,1,6,570,0.0,1918,0.0,98136,47.5517,-122.385,1530,6000,84434.0,2014,96.0
1038,186,690000.0,3,2.0,2360,6149,2.0,0,3,0,9,1560,0,1926,1989.0,98136,47.5433,-122.384,2000,6149,84434.0,2014,88.0
1039,318,699950.0,3,3.25,2230,5460,1.0,0,2,2,9,1430,800.0,1977,0.0,98136,47.53,-122.388,2070,5600,84434.0,2015,38.0
1040,147,425000.0,2,2.0,1280,4095,2.0,0,4,2,9,1280,0.0,1918,0.0,98136,47.5501,-122.393,1470,5500,84434.0,2014,96.0
1041,344,1070000.0,3,2.25,2950,7232,1.0,0,0,0,9,1520,1430.0,1983,0.0,98136,47.5257,-122.382,2130,7140,84434.0,2015,32.0
1042,272,557510.0,4,2.0,1580,4800,1.5,0,0,0,8,1580,0,1912,0.0,98136,47.5454,-122.383,1580,4800,84434.0,2015,103.0
1043,212,450000.0,4,2.75,2900,6400,2.0,0,4,0,8,2040,860.0,1911,1970.0,98136,47.5563,-122.393,1340,6144,84434.0,2014,103.0
1044,38,400000.0,2,1.0,1140,5100,1.0,0,4,0,8,1140,0.0,1942,0.0,98136,47.5323,-122.383,1230,5100,84434.0,2014,72.0
1045,333,975000.0,3,2.5,2530,7000,2.5,0,1,0,10,2530,0.0,1915,1999.0,98136,47.5465,-122.398,2380,7000,84434.0,2015,100.0
1046,158,700000.0,2,1.0,1620,9855,1.0,0,1,0,9,1320,300.0,1948,0.0,98136,47.5264,-122.384,1820,7700,84434.0,2014,66.0
1047,345,510000.0,2,1.5,1860,5100,1.0,0,4,0,8,1060,800.0,1940,0.0,98136,47.5573,-122.392,1710,5100,84434.0,2015,75.0
1048,306,560000.0,4,1.75,2120,6250,1.0,0,4,4,8,1060,1060.0,1917,0.0,98136,47.5506,-122.385,1410,6250,84434.0,2015,98.0
1049,3,400000.0,2,1.0,840,5510,1.0,0,4,0,8,840,0.0,1955,0.0,98136,47.5247,-122.391,1630,5510,84434.0,2014,59.0
1050,40,514000.0,3,1.75,1720,5899,1.0,0,2,0,9,1220,500.0,1986,0.0,98136,47.5399,-122.385,1900,6244,84434.0,2014,28.0
1051,257,400000.0,2,1.0,920,5120,1.0,0,4,4,8,920,0.0,1952,0.0,98136,47.5569,-122.394,1190,5120,84434.0,2015,63.0
1052,188,410000.0,2,1.0,1030,4366,1.0,0,4,0,8,1030,0.0,1912,0.0,98136,47.5311,-122.384,1890,4499,84434.0,2014,102.0
1053,133,499950.0,3,1.75,1340,6250,1.0,0,4,2,8,1090,250.0,1941,0.0,98136,47.5427,-122.386,1550,1755,84434.0,2014,73.0
1054,27,529000.0,3,1.0,1590,6420,1.0,0,4,0,8,1590,0.0,1944,0.0,98136,47.5355,-122.392,1780,5900,84434.0,2014,70.0
1055,207,370000.0,2,1.0,1270,1399,3.0,0,4,0,8,1270,0.0,2000,0.0,98136,47.5552,-122.381,1140,1442,84434.0,2014,14.0
1056,226,379950.0,2,1.0,870,7500,1.0,0,4,0,8,870,0.0,1947,0.0,98136,47.5465,-122.384,1240,5709,84434.0,2014,67.0
1057,296,425000.0,2,1.75,1550,7800,1.0,0,4,0,8,1050,500.0,1940,0.0,98136,47.5436,-122.39,1370,5000,84434.0,2015,75.0
1058,126,460000.0,3,1.0,1860,6360,1.0,0,4,0,9,1470,390.0,1954,0.0,98136,47.5327,-122.392,1770,6175,84434.0,2014,60.0
1059,351,340000.0,3,2.0,1150,700,2.0,0,4,0,8,800,350.0,2000,0.0,98136,47.5552,-122.381,1060,1910,84434.0,2015,15.0
1060,312,925500.0,3,2.75,1970,5200,1.5,0,3,0,9,1970,0.0,1915,2002.0,98136,47.5374,-122.388,2140,5200,84434.0,2015,100.0
1061,330,548500.0,4,2.0,1820,7200,1.0,0,4,0,8,1300,520.0,1976,0.0,98136,47.5161,-122.388,1770,8149,84434.0,2015,39.0
1062,219,500000.0,3,1.5,2210,6500,1.0,0,4,2,8,1030,1180.0,1912,0.0,98136,47.5434,-122.388,1750,6370,84434.0,2014,102.0
1063,239,469000.0,3,1.75,1480,800,2.0,0,4,0,9,1000,480.0,2014,0.0,98136,47.5493,-122.387,1480,1143,84434.0,2014,0.0
1064,166,1660000.0,4,2.75,3520,19200,1.0,1,1,2,10,1950,1570.0,1951,0.0,98136,47.525,-122.393,2450,7000,84434.0,2014,63.0
1065,319,388000.0,2,1.75,800,4800,1.0,0,4,2,7,800,0.0,1922,0.0,98136,47.5559,-122.396,1090,5000,84434.0,2015,93.0
1066,26,1180000.0,3,2.5,1970,23180,1.0,1,1,0,9,1100,870.0,1937,1998.0,98136,47.5495,-122.398,3030,34689,84434.0,2014,77.0
1067,227,393000.0,2,1.0,1020,4200,1.0,0,4,4,7,1020,0.0,1923,0.0,98136,47.5319,-122.391,1660,4200,84434.0,2014,91.0
1068,157,310000.0,2,1.0,720,5750,1.0,0,4,1,7,720,0.0,1943,0.0,98136,47.5535,-122.393,980,6125,84434.0,2014,71.0
1069,227,500000.0,4,1.75,2040,6000,1.0,0,4,4,8,1020,1020.0,1943,0.0,98136,47.5507,-122.383,1440,6000,84434.0,2014,71.0
1070,275,535000.0,4,1.75,1570,3250,1.5,0,4,4,9,1570,0.0,1928,0.0,98136,47.5405,-122.393,1570,5720,84434.0,2015,87.0
1071,337,360000.0,2,1.0,1120,12625,1.0,0,3,0,8,1120,0.0,1940,0.0,98136,47.5397,-122.385,1880,6828,84434.0,2015,75.0
1072,17,850000.0,4,3.5,2640,5900,2.0,0,0,0,9,2640,0,1937,1998.0,98136,47.5421,-122.383,1700,5900,84434.0,2014,77.0
1073,324,229050.0,1,1.0,420,3298,1.0,0,4,2,5,420,0.0,1949,0.0,98136,47.5375,-122.391,1460,4975,84434.0,2015,66.0
1074,26,820000.0,3,2.5,2510,5503,2.0,0,0,0,10,2510,0,1995,0.0,98136,47.5419,-122.383,1790,6099,84434.0,2014,19.0
1075,297,445000.0,2,1.0,910,7200,1.0,0,2,2,8,830,80.0,1936,0.0,98136,47.5145,-122.39,1700,7200,84434.0,2015,79.0
1076,203,315000.0,2,1.0,900,8556,1.0,0,4,0,7,760,140.0,1941,0.0,98136,47.5148,-122.386,1500,8556,84434.0,2014,73.0
1077,234,756450.0,4,2.0,3210,8400,1.5,0,4,4,8,2040,1170.0,1914,0.0,98136,47.5322,-122.391,2540,6458,84434.0,2014,100.0
1078,194,415000.0,2,1.75,1550,4257,1.0,0,3,0,8,830,720.0,1953,0.0,98136,47.5274,-122.384,1920,5100,84434.0,2014,61.0
1079,299,605000.0,4,2.75,1670,6000,1.0,0,4,4,8,840,830.0,1917,0.0,98136,47.5496,-122.385,1100,6000,84434.0,2015,98.0
1080,179,400000.0,2,1.75,960,6200,1.0,0,4,2,8,960,0.0,1946,0.0,98136,47.5551,-122.396,1000,6000,84434.0,2014,68.0
1081,131,431000.0,2,1.0,1000,6500,1.0,0,4,2,8,1000,0.0,1918,0.0,98136,47.5474,-122.388,1280,6500,84434.0,2014,96.0
1082,5,485000.0,3,2.0,1610,4160,1.0,0,4,2,8,1010,600.0,1917,0.0,98136,47.5421,-122.388,1040,4400,84434.0,2014,97.0
1083,289,565000.0,4,1.5,2190,8296,2.0,0,4,0,8,2190,0.0,1935,1963.0,98136,47.5158,-122.385,1160,8160,84434.0,2015,80.0
1084,38,550000.0,4,2.5,2700,5100,1.0,0,4,2,9,1440,1260.0,1968,0.0,98136,47.5331,-122.384,1880,5100,84434.0,2014,46.0
1085,348,680000.0,2,1.0,1020,8442,1.0,0,1,2,8,920,100.0,1941,0.0,98136,47.5145,-122.391,2550,10323,84434.0,2015,74.0
1086,325,553000.0,3,1.0,1380,6250,1.0,0,4,2,8,1380,0.0,1918,0.0,98136,47.5514,-122.385,2270,6250,84434.0,2015,97.0
1087,363,589500.0,4,1.5,1440,3200,1.0,0,2,2,8,960,480.0,1960,0.0,98136,47.5269,-122.383,1650,6400,84434.0,2015,55.0
1088,13,744000.0,4,3.0,1980,5352,2.5,0,4,0,9,1980,0.0,1941,2005.0,98136,47.532,-122.385,1680,5352,84434.0,2014,73.0
1089,41,520000.0,4,1.0,2080,3500,1.5,0,4,4,8,1260,820.0,1926,0.0,98136,47.5445,-122.383,1380,5900,84434.0,2014,88.0
1090,346,520000.0,3,2.0,1510,3760,1.0,0,4,4,8,930,580.0,1925,0.0,98136,47.5425,-122.39,1510,3760,84434.0,2015,90.0
1091,302,620000.0,5,1.0,2230,16800,1.5,0,3,2,8,1700,530.0,1923,0.0,98136,47.5161,-122.395,2730,18400,84434.0,2015,92.0
1092,255,436000.0,4,1.0,1200,6600,1.5,0,0,0,8,1200,0.0,1908,0.0,98136,47.5372,-122.382,1810,6600,84434.0,2015,107.0
1093,33,375000.0,2,1.0,820,6250,1.0,0,4,2,6,820,0.0,1922,0.0,98136,47.5479,-122.384,1300,6250,84434.0,2014,92.0
1094,97,480000.0,3,1.75,1710,4080,1.0,0,4,2,8,1130,580.0,1979,0.0,98136,47.5563,-122.392,1200,4080,84434.0,2014,35.0
1095,180,572500.0,5,1.75,2330,4947,1.0,0,4,2,9,1380,950.0,1955,0.0,98136,47.5352,-122.392,2120,5605,84434.0,2014,59.0
1096,89,286000.0,2,1.0,1170,6543,1.0,0,4,0,8,1170,0.0,1913,0.0,98136,47.537,-122.385,1550,7225,84434.0,2014,101.0
1097,26,380000.0,3,2.0,1660,8281,1.0,0,4,0,8,1660,0.0,1949,0.0,98136,47.5568,-122.382,1660,7559,84434.0,2014,65.0
1098,137,289000.0,2,1.0,780,4132,1.0,0,4,0,8,780,0.0,1942,0.0,98136,47.5324,-122.387,1100,5100,84434.0,2014,72.0
1099,20,400000.0,3,1.0,1040,6250,1.0,0,4,0,8,1040,0.0,1942,0.0,98136,47.5526,-122.385,1770,6250,84434.0,2014,72.0
1100,327,950000.0,4,2.25,2770,5320,2.0,0,2,0,10,2440,330.0,2013,0.0,98136,47.5283,-122.385,2100,6011,84434.0,2015,2.0
1101,188,473600.0,4,1.5,1780,8400,1.0,0,4,0,8,1080,700.0,1969,0.0,98136,47.5173,-122.385,1660,8400,84434.0,2014,45.0
