,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Income,house_age,year_sold,season,renovated,view_cat
1650,507000.0,2,1.75,1670,6460,1.0,0,0,9,1670,0.0,2004,0.0,29,47.7123,-122.027,2170,6254,66004.0,18,2014,3,0,0
1651,799000.0,4,3.0,2580,209523,2.0,0,0,9,2580,0.0,1984,0.0,29,47.6932,-122.006,3440,213444,66004.0,38,2014,1,0,0
1652,690000.0,4,2.5,2900,23488,2.0,0,0,10,2900,0.0,1992,0.0,29,47.6726,-122.03,2900,34589,66004.0,30,2014,2,0,0
1653,699800.0,2,2.5,2380,6600,1.0,0,0,9,2380,0.0,2010,0.0,29,47.717,-122.02,1870,6600,66004.0,12,2014,2,0,0
1654,565000.0,4,2.5,2440,22594,2.0,0,0,9,2440,0.0,1996,0.0,29,47.6333,-121.97,2560,33341,66004.0,26,2014,1,0,0
1655,737500.0,4,2.5,3200,36276,2.0,0,0,10,3200,0.0,1993,0.0,29,47.6304,-121.994,2930,33171,66004.0,29,2014,3,0,0
1656,581000.0,3,2.5,2600,4438,2.0,0,0,8,2600,0.0,2004,0.0,29,47.6799,-122.03399999999999,2600,4904,66004.0,18,2014,2,0,0
1657,419950.0,2,1.75,1350,4003,1.0,0,0,9,1350,0.0,2004,0.0,29,47.7176,-122.03299999999999,1350,4479,66004.0,18,2015,1,0,0
1658,740000.0,3,2.5,3000,25341,2.0,0,0,10,3000,0.0,1995,0.0,29,47.6724,-122.01299999999999,3000,32417,66004.0,27,2014,1,0,0
1659,554000.0,2,2.0,1920,6045,1.0,0,0,9,1920,0.0,2003,0.0,29,47.7107,-122.031,1670,5200,66004.0,19,2015,1,0,0
1660,590000.0,3,1.75,1560,242629,1.0,0,0,8,1560,0.0,1981,0.0,29,47.6493,-121.956,2320,220654,66004.0,41,2015,0,0,0
1661,1040000.0,5,3.25,4475,6642,2.0,0,0,10,4475,0.0,2014,0.0,29,47.6849,-122.01799999999999,3720,6633,66004.0,8,2014,2,0,0
1662,448000.0,3,2.25,1530,3056,2.0,0,0,8,1530,0.0,2003,0.0,29,47.6817,-122.035,1560,3064,66004.0,19,2015,0,0,0
1663,435000.0,3,2.5,1560,3987,2.0,0,0,8,1560,0.0,2002,0.0,29,47.687,-122.04299999999999,1600,3152,66004.0,20,2015,0,0,0
1664,1150000.0,4,4.0,4460,103382,2.0,0,0,1,4460,0.0,2001,0.0,29,47.63399999999999,-121.99700000000001,3470,88519,66004.0,21,2014,1,0,0
1665,449000.0,2,1.75,1510,6852,1.0,0,0,9,1510,0.0,2005,0.0,29,47.7073,-122.012,1510,5912,66004.0,17,2014,3,0,0
1666,467000.0,3,2.5,1690,6642,2.0,0,0,8,1690,0.0,2004,0.0,29,47.6793,-122.03299999999999,2120,5080,66004.0,18,2014,3,0,0
1667,750000.0,2,2.5,2630,7957,2.0,0,0,9,2630,0.0,2003,0.0,29,47.7106,-122.023,2305,7220,66004.0,19,2014,2,0,0
1668,428000.0,2,2.0,1350,4225,1.0,0,0,9,1350,0.0,2003,0.0,29,47.7106,-122.03,1660,4225,66004.0,19,2014,2,0,0
1669,408000.0,2,2.0,1200,3900,1.0,0,0,9,1200,0.0,2006,0.0,29,47.72,-122.024,1440,5580,66004.0,16,2015,0,0,0
1670,455800.0,3,2.5,1690,4584,2.0,0,0,8,1690,0.0,2002,0.0,29,47.6866,-122.04299999999999,1600,3164,66004.0,20,2014,2,0,0
1671,715000.0,4,2.25,2460,40635,1.0,0,4,9,2460,0.0,1968,0.0,29,47.6627,-122.03200000000001,2250,40635,66004.0,54,2014,2,0,0
1673,720500.0,4,2.5,3350,35298,2.0,0,2,10,3350,0.0,1985,0.0,29,47.6506,-122.036,2620,35604,66004.0,37,2014,2,0,0
1674,850000.0,4,3.0,2720,183823,2.0,0,0,9,2720,0.0,1975,2007.0,29,47.6749,-122.00200000000001,2140,173804,66004.0,47,2014,2,1,0
1675,740000.0,2,2.5,2170,8678,1.0,0,0,9,2170,0.0,2008,0.0,29,47.7161,-122.014,2170,5890,66004.0,14,2014,2,0,0
1676,915000.0,4,2.5,3510,28052,2.0,0,0,0,3510,0.0,1988,0.0,29,47.6671,-122.057,2890,28295,66004.0,34,2014,3,0,0
1677,411753.0,3,2.5,1710,3795,2.0,0,0,8,1710,0.0,2009,0.0,29,47.6968,-122.024,1600,3821,66004.0,13,2015,0,0,0
1678,930800.0,5,2.5,4150,96574,2.0,0,0,0,4150,0.0,1988,0.0,29,47.6664,-122.045,3320,40803,66004.0,34,2014,2,0,0
1679,322000.0,3,1.0,1230,9660,1.0,0,0,8,1230,0.0,1968,0.0,29,47.6829,-122.06,1380,10125,66004.0,54,2015,0,0,0
1680,305000.0,2,1.0,1290,3140,2.0,0,0,8,1290,0.0,2008,0.0,29,47.6971,-122.02600000000001,1290,2628,66004.0,14,2014,3,0,0
1681,575000.0,2,2.0,1680,6194,1.0,0,0,9,1680,0.0,2004,0.0,29,47.7136,-122.03,1900,5850,66004.0,18,2015,1,0,0
1682,715000.0,3,2.5,2410,46609,2.0,0,0,10,2410,0.0,1989,0.0,29,47.6789,-122.04799999999999,3370,40072,66004.0,33,2014,3,0,0
1683,419000.0,2,1.75,1510,4980,1.0,0,0,9,1510,0.0,2006,0.0,29,47.7191,-122.023,1350,4157,66004.0,16,2014,1,0,0
1684,725500.0,4,2.5,2790,74495,2.0,0,0,10,2790,0.0,1997,0.0,29,47.6628,-122.056,2790,24643,66004.0,25,2014,2,0,0
1685,760000.0,3,2.75,3530,69834,2.0,0,0,0,3530,0.0,1994,0.0,29,47.6377,-121.995,3560,74256,66004.0,28,2014,3,0,0
1686,600000.0,4,2.25,2090,45738,2.0,0,0,9,2090,0.0,1987,0.0,29,47.6876,-122.04899999999999,3420,45738,66004.0,35,2014,3,0,0
1687,1190000.0,4,3.5,4340,217800,2.0,0,0,1,4340,0.0,2003,0.0,29,47.6471,-122.01299999999999,3430,219106,66004.0,19,2014,3,0,0
1688,575000.0,4,2.5,2520,35636,2.0,0,0,9,2520,0.0,1980,0.0,29,47.652,-122.031,2230,35673,66004.0,42,2014,3,0,0
1689,754800.0,2,2.5,2770,7781,2.0,0,0,9,2770,0.0,2006,0.0,29,47.7072,-122.01700000000001,1870,5984,66004.0,16,2014,1,0,0
1690,608000.0,4,2.5,2690,4736,2.0,0,0,8,2690,0.0,2001,0.0,29,47.6869,-122.036,2690,4791,66004.0,21,2014,1,0,0
1691,509000.0,2,2.0,1560,4675,1.0,0,0,9,1560,0.0,2006,0.0,29,47.7086,-122.01899999999999,1870,6361,66004.0,16,2014,2,0,0
1692,465000.0,3,2.5,1440,4473,2.0,0,0,8,1440,0.0,2003,0.0,29,47.6825,-122.036,1650,3322,66004.0,19,2015,0,0,0
1694,830000.0,5,3.5,3700,5400,2.0,0,0,10,2890,810.0,2011,0.0,29,47.7085,-122.117,3620,5460,66004.0,11,2014,3,0,0
1695,410000.0,3,2.5,1740,4948,2.0,0,0,8,1740,0.0,2008,0.0,29,47.6966,-122.025,1290,3383,66004.0,14,2014,2,0,0
1696,963990.0,4,3.5,3915,6364,2.0,0,0,10,3915,0.0,2014,0.0,29,47.6844,-122.016,3830,6507,66004.0,8,2015,0,0,0
1697,635000.0,6,2.5,3880,5700,2.0,0,0,8,3880,0.0,2003,0.0,29,47.6816,-122.038,2620,5070,66004.0,19,2014,2,0,0
1698,929000.0,4,3.25,4030,57499,2.0,0,0,10,4030,0.0,2002,0.0,29,47.6617,-122.02600000000001,3470,57499,66004.0,20,2014,3,0,0
1699,521000.0,3,1.75,1720,37363,1.0,0,2,9,1350,370.0,1974,0.0,29,47.6608,-122.035,2740,40635,66004.0,48,2015,0,0,0
1700,635000.0,4,2.5,2490,40608,2.0,0,0,10,2490,0.0,1997,0.0,29,47.6507,-122.00399999999999,3170,45441,66004.0,25,2014,2,0,0
1701,530000.0,2,2.0,1680,4950,1.0,0,0,9,1680,0.0,2006,0.0,29,47.7194,-122.022,1570,4800,66004.0,16,2014,1,0,0
1702,770000.0,3,2.5,2650,40705,2.0,0,0,10,2650,0.0,1994,0.0,29,47.668,-122.06299999999999,2550,42625,66004.0,28,2014,1,0,0
1703,700000.0,4,2.5,2770,89298,2.0,0,0,9,2770,0.0,2004,0.0,29,47.6624,-122.01,2650,89298,66004.0,18,2015,0,0,0
1705,975000.0,4,2.5,4270,43386,1.0,0,0,0,2680,1590.0,1991,0.0,29,47.6915,-122.053,3630,36180,66004.0,31,2014,1,0,0
1706,568000.0,3,1.75,1760,235224,1.0,0,0,8,1760,0.0,1973,0.0,29,47.6735,-122.041,2320,87120,66004.0,49,2015,1,0,0
1707,1080000.0,4,2.75,3160,42733,2.0,0,0,10,3160,0.0,1995,0.0,29,47.6367,-121.958,1890,24000,66004.0,27,2015,1,0,0
1708,550000.0,4,2.5,2150,27540,2.0,0,0,9,2150,0.0,1997,0.0,29,47.637,-121.969,2150,27540,66004.0,25,2014,1,0,0
1709,715000.0,4,2.5,2970,29163,2.0,0,0,10,2970,0.0,1993,0.0,29,47.6717,-122.025,3100,31105,66004.0,29,2014,2,0,0
1710,672000.0,3,2.5,2620,21587,2.0,0,0,8,2620,0.0,1992,0.0,29,47.6384,-121.959,2570,23650,66004.0,30,2014,1,0,0
1711,775000.0,2,2.5,2680,7392,1.0,0,0,10,2680,0.0,2004,0.0,29,47.717,-122.02600000000001,2315,7045,66004.0,18,2014,1,0,0
1712,431500.0,2,2.0,1370,4866,1.0,0,0,9,1370,0.0,2005,0.0,29,47.70399999999999,-122.012,1365,4784,66004.0,17,2014,2,0,0
1713,775000.0,3,2.5,3820,35016,2.0,0,2,10,3820,0.0,1987,0.0,29,47.6496,-122.041,3010,35190,66004.0,35,2014,3,0,0
1714,790000.0,4,2.5,3500,7519,2.0,0,0,10,3500,0.0,2004,0.0,29,47.6799,-122.024,3920,7982,66004.0,18,2014,3,0,0
1715,559950.0,2,2.0,1870,4950,1.0,0,0,9,1870,0.0,2006,0.0,29,47.7195,-122.022,1670,4800,66004.0,16,2014,1,0,0
1716,634800.0,4,3.0,3280,4904,2.0,0,0,8,3280,0.0,2005,0.0,29,47.6802,-122.03299999999999,2600,5004,66004.0,17,2014,3,0,0
1717,389000.0,2,2.0,1340,4122,1.0,0,0,9,1340,0.0,2007,0.0,29,47.7182,-122.022,1350,4273,66004.0,15,2014,2,0,0
1718,740000.0,4,3.5,3760,57063,2.0,0,0,10,2950,810.0,1998,0.0,29,47.6328,-121.964,2870,28945,66004.0,24,2014,2,0,0
1719,420250.0,3,2.0,1510,3657,1.0,0,0,9,1510,0.0,2007,0.0,29,47.7225,-122.029,1510,3657,66004.0,15,2015,1,0,0
1720,800000.0,2,2.5,2395,6143,1.0,0,0,9,2395,0.0,2003,0.0,29,47.7114,-122.029,2170,6162,66004.0,19,2015,1,0,0
1721,610000.0,3,2.5,2630,5827,2.0,0,0,9,2630,0.0,2001,0.0,29,47.688,-122.038,2330,4715,66004.0,21,2014,2,0,0
1722,705000.0,2,2.5,2300,6400,1.0,0,0,9,2300,0.0,2007,0.0,29,47.7196,-122.02,2300,6400,66004.0,15,2014,3,0,0
1723,702000.0,4,2.5,3280,5876,2.0,0,0,8,3280,0.0,2004,0.0,29,47.6802,-122.03399999999999,2600,5000,66004.0,18,2015,0,0,0
1724,673200.0,5,3.0,4180,8561,2.0,0,0,8,4180,0.0,2003,0.0,29,47.6833,-122.04,3425,6591,66004.0,19,2014,2,0,0
1725,599000.0,4,2.5,2480,5000,2.0,0,0,8,2480,0.0,2004,0.0,29,47.6811,-122.035,2410,5000,66004.0,18,2014,3,0,0
1726,610000.0,4,2.25,2240,45738,2.0,0,0,8,2240,0.0,1988,0.0,29,47.687,-122.04700000000001,3180,45738,66004.0,34,2015,0,0,0
1727,666000.0,3,2.25,2780,31510,2.0,0,0,9,2780,0.0,1979,0.0,29,47.67,-122.024,2890,36400,66004.0,43,2014,3,0,0
1728,988830.0,5,3.25,4115,7910,2.0,0,0,10,4115,0.0,2014,0.0,29,47.6847,-122.016,3950,6765,66004.0,8,2014,3,0,0
1729,715000.0,4,3.5,3260,110579,2.0,0,0,0,3260,0.0,1997,0.0,29,47.6436,-121.99700000000001,3470,97895,66004.0,25,2014,2,0,0
1730,498800.0,2,1.75,1350,4614,1.0,0,0,9,1350,0.0,2008,0.0,29,47.7091,-122.015,1680,4775,66004.0,14,2014,2,0,0
1731,1050000.0,4,3.25,3830,8331,2.0,0,0,10,3830,0.0,2014,0.0,29,47.6906,-122.01899999999999,4080,8425,66004.0,8,2014,3,0,0
1732,895000.0,4,2.5,3480,38985,2.0,0,0,0,3480,0.0,1989,0.0,29,47.6895,-122.052,3630,36290,66004.0,33,2014,3,0,0
1733,775000.0,3,2.5,3010,74390,2.0,0,0,0,3010,0.0,1998,0.0,29,47.6442,-121.999,3240,109771,66004.0,24,2014,2,0,0
1736,542000.0,2,2.0,1930,4500,1.0,0,0,9,1930,0.0,2003,0.0,29,47.7104,-122.031,1670,5200,66004.0,19,2014,3,0,0
1737,730000.0,4,2.75,3660,150282,2.0,0,0,0,3660,0.0,1990,0.0,29,47.6813,-122.04799999999999,3090,53578,66004.0,32,2014,3,0,0
1738,994900.0,4,3.5,3695,6556,2.0,0,0,10,3695,0.0,2014,0.0,29,47.683,-122.015,4160,6786,66004.0,8,2015,0,0,0
1739,635000.0,3,2.5,3610,26359,1.0,0,0,9,1950,1660.0,1998,0.0,29,47.6306,-121.96799999999999,2620,26427,66004.0,24,2014,3,0,0
1740,620000.0,4,2.5,2450,55387,2.0,0,0,10,2450,0.0,1994,0.0,29,47.6323,-121.985,2730,38827,66004.0,28,2014,1,0,0
1741,405000.0,3,2.0,1240,14404,1.0,0,0,8,1240,0.0,1988,0.0,29,47.6614,-122.06,1350,9990,66004.0,34,2014,1,0,0
1742,559000.0,2,2.0,1930,5520,1.0,0,0,9,1930,0.0,2006,0.0,29,47.7191,-122.022,1640,4533,66004.0,16,2014,3,0,0
1743,575000.0,3,2.5,2120,4780,2.0,0,0,8,2120,0.0,2004,0.0,29,47.681000000000004,-122.03200000000001,1690,2650,66004.0,18,2014,2,0,0
1744,835000.0,4,2.5,3030,29163,2.0,0,0,0,3030,0.0,1998,0.0,29,47.6569,-122.02,2780,40669,66004.0,24,2014,1,0,0
1745,844000.0,4,3.25,3090,67518,2.0,0,0,0,3090,0.0,1988,0.0,29,47.6674,-122.046,3200,65775,66004.0,34,2014,2,0,0
1746,864000.0,4,2.5,3720,105850,2.0,0,2,0,3720,0.0,1984,0.0,29,47.655,-122.029,2830,88256,66004.0,38,2015,1,0,0
1747,1150000.0,4,3.75,4160,35000,2.0,0,0,1,4160,0.0,1991,0.0,29,47.669,-122.06700000000001,5330,36446,66004.0,31,2015,0,0,0
1748,559000.0,2,2.0,1660,4500,1.0,0,0,9,1660,0.0,2003,0.0,29,47.7094,-122.031,1670,5580,66004.0,19,2015,0,0,0
1749,866000.0,4,3.25,3990,9786,2.0,0,0,10,3990,0.0,2004,0.0,29,47.6784,-122.02600000000001,3920,8200,66004.0,18,2014,2,0,0
1750,720000.0,4,2.5,2440,34290,2.0,0,0,10,2440,0.0,1987,0.0,29,47.6685,-122.044,2860,38119,66004.0,35,2014,1,0,0
1751,455000.0,2,1.75,1350,4286,1.0,0,0,9,1350,0.0,2004,0.0,29,47.7171,-122.03299999999999,1440,4839,66004.0,18,2014,2,0,0
1752,825000.0,3,2.25,2980,86636,1.0,0,0,10,2230,750.0,1989,0.0,29,47.6627,-122.00299999999999,2980,107157,66004.0,33,2015,1,0,0
1753,535000.0,3,2.5,2510,5544,2.0,0,0,8,2510,0.0,2001,0.0,29,47.6903,-122.042,2660,5614,66004.0,21,2015,0,0,0
1754,970000.0,4,2.75,4430,74358,2.0,0,0,0,4430,0.0,1990,0.0,29,47.6392,-121.988,3820,80875,66004.0,32,2015,0,0,0
1755,429000.0,2,1.75,1350,6315,1.0,0,0,9,1350,0.0,2005,0.0,29,47.7141,-122.03200000000001,1665,5390,66004.0,17,2014,1,0,0
1756,1110000.0,3,4.0,4160,31796,2.0,0,0,1,4160,0.0,1989,0.0,29,47.6635,-122.01700000000001,4300,36192,66004.0,33,2015,1,0,0
1757,671300.0,4,2.5,3280,5232,2.0,0,0,8,3280,0.0,2004,0.0,29,47.6798,-122.03299999999999,2600,5080,66004.0,18,2015,0,0,0
1758,519000.0,2,2.0,1560,4823,1.0,0,0,9,1560,0.0,2004,0.0,29,47.7111,-122.03200000000001,1855,4989,66004.0,18,2015,1,0,0
1759,407450.0,3,2.0,1810,10860,1.0,0,0,8,1810,0.0,1967,0.0,29,47.6393,-121.96700000000001,1420,11982,66004.0,55,2014,2,0,0
1760,300000.0,2,1.0,1290,2482,2.0,0,0,8,1290,0.0,2008,0.0,29,47.6972,-122.025,1290,2482,66004.0,14,2015,1,0,0
1761,437000.0,2,1.75,1440,4225,1.0,0,0,9,1440,0.0,2005,0.0,29,47.7143,-122.03200000000001,1680,6200,66004.0,17,2014,1,0,0
1762,750000.0,5,3.75,3500,101494,1.5,0,0,9,3500,0.0,1967,1990.0,29,47.6745,-122.054,3250,38636,66004.0,55,2015,0,1,0
1763,785000.0,4,2.5,3440,56192,2.0,0,0,10,3440,0.0,1994,0.0,29,47.6969,-122.046,3150,44431,66004.0,28,2015,1,0,0
1765,745000.0,2,2.5,2170,7546,1.0,0,0,9,2170,0.0,2007,0.0,29,47.7242,-122.03200000000001,2170,7083,66004.0,15,2015,1,0,0
1766,1250000.0,4,3.0,3310,217800,1.5,0,0,10,3310,0.0,1989,0.0,29,47.6616,-121.999,2810,217800,66004.0,33,2015,1,0,0
1767,685000.0,3,2.5,2320,219978,2.0,0,2,9,2320,0.0,1993,0.0,29,47.6847,-122.064,2340,88862,66004.0,29,2014,3,0,0
1768,885000.0,4,2.25,4470,86225,2.0,0,0,0,4470,0.0,1991,0.0,29,47.6377,-121.985,3850,97049,66004.0,31,2014,3,0,0
1769,345000.0,3,1.75,1240,38095,1.0,0,0,8,1240,0.0,1978,0.0,29,47.6522,-121.97,2060,38552,66004.0,44,2014,2,0,0
1770,569000.0,4,2.25,2250,41688,2.0,0,0,9,2250,0.0,1980,0.0,29,47.6695,-122.05,2350,37920,66004.0,42,2014,1,0,0
1772,400000.0,1,1.0,530,13679,1.0,0,2,7,530,0.0,1949,0.0,29,47.6422,-121.954,1930,20624,66004.0,73,2014,2,0,0
1773,875000.0,4,2.5,3230,256132,2.0,0,0,10,3230,0.0,2006,0.0,29,47.6544,-121.99799999999999,3080,217800,66004.0,16,2015,0,0,0
1774,485000.0,3,2.25,2440,47916,2.0,0,0,9,2090,350.0,1991,0.0,29,47.6347,-121.958,2150,24000,66004.0,31,2014,2,0,0
1775,554000.0,2,2.0,1670,4996,1.0,0,0,9,1670,0.0,2004,0.0,29,47.7141,-122.031,1670,4996,66004.0,18,2014,2,0,0
1776,700000.0,3,2.5,2490,23891,2.0,0,0,10,2490,0.0,1993,0.0,29,47.6716,-122.029,2900,34705,66004.0,29,2014,2,0,0
1777,749950.0,4,2.5,3340,123600,2.0,0,0,0,3340,0.0,2005,0.0,29,47.6101,-121.955,3730,123600,66004.0,17,2014,3,0,0
1778,1300000.0,4,3.5,4380,74052,1.0,0,0,1,4380,0.0,2001,0.0,29,47.6587,-122.009,5170,62291,66004.0,21,2014,1,0,0
1779,625000.0,3,2.25,2570,47480,1.0,0,0,10,2570,0.0,1979,0.0,29,47.6854,-122.079,2570,106722,66004.0,43,2015,1,0,0
1780,395000.0,4,2.0,1980,15354,1.0,0,0,8,1980,0.0,1977,0.0,29,47.63800000000001,-121.96799999999999,1420,12300,66004.0,45,2014,3,0,0
1781,738500.0,3,2.5,2300,6009,1.0,0,0,9,2300,0.0,2005,0.0,29,47.7067,-122.01299999999999,1640,5931,66004.0,17,2014,1,0,0
1782,702000.0,4,2.75,3880,15025,2.0,0,0,8,3880,0.0,2004,0.0,29,47.6777,-122.035,2620,5300,66004.0,18,2014,3,0,0
1783,694000.0,2,2.5,2320,9311,1.0,0,0,9,2320,0.0,2007,0.0,29,47.7226,-122.03,1680,4765,66004.0,15,2015,1,0,0
1784,765000.0,3,3.0,3270,38088,2.0,0,0,0,3270,0.0,1992,0.0,29,47.6692,-122.02799999999999,1870,37457,66004.0,30,2015,0,0,0
1785,775000.0,4,2.5,3220,38448,2.0,0,0,0,3220,0.0,1993,0.0,29,47.6854,-122.053,3090,38448,66004.0,29,2014,3,0,0
1786,680000.0,4,2.75,2500,4950,2.0,0,0,9,2500,0.0,2010,0.0,29,47.6964,-122.01700000000001,2500,4950,66004.0,12,2014,1,0,0
1787,439888.0,2,2.0,1300,6515,1.0,0,0,9,1300,0.0,2005,0.0,29,47.7078,-122.01299999999999,1640,6009,66004.0,17,2014,3,0,0
1788,920000.0,3,3.5,2800,7694,1.0,0,0,10,2800,0.0,2005,0.0,29,47.7095,-122.022,2420,7694,66004.0,17,2015,0,0,0
1789,635000.0,3,2.5,2620,6842,2.0,0,0,8,2620,0.0,2002,0.0,29,47.6846,-122.037,2280,4800,66004.0,20,2015,1,0,0
1790,579000.0,2,2.0,1870,6275,1.0,0,0,9,1870,0.0,2003,0.0,29,47.7108,-122.031,1670,5200,66004.0,19,2014,1,0,0
1791,699000.0,4,2.5,3280,27441,2.0,0,0,10,3280,0.0,1996,0.0,29,47.6711,-122.012,3200,26960,66004.0,26,2014,1,0,0
1793,635000.0,4,2.5,2570,27972,2.0,0,0,9,2570,0.0,1997,0.0,29,47.6343,-121.969,2500,29761,66004.0,25,2015,0,0,0
1794,955990.0,5,3.25,3830,6507,2.0,0,0,10,3830,0.0,2014,0.0,29,47.6843,-122.016,3950,6723,66004.0,8,2014,3,0,0
1795,715000.0,3,2.5,2770,39529,2.0,0,0,10,2770,0.0,1987,0.0,29,47.6495,-122.042,3010,35435,66004.0,35,2015,1,0,0
1796,1180000.0,4,3.5,4150,49503,2.0,0,0,1,4150,0.0,2003,0.0,29,47.6746,-122.01799999999999,3330,60137,66004.0,19,2014,3,0,0
1797,415000.0,2,1.75,1340,4664,1.0,0,0,9,1340,0.0,2004,0.0,29,47.7182,-122.03399999999999,1350,4236,66004.0,18,2014,1,0,0
1798,750000.0,3,2.5,2790,21043,2.0,0,0,10,2790,0.0,1993,0.0,29,47.673,-122.03,2900,34589,66004.0,29,2015,0,0,0
1799,894000.0,4,2.5,3800,22029,2.0,0,0,10,3800,0.0,1993,0.0,29,47.6734,-122.02600000000001,3170,24979,66004.0,29,2015,1,0,0
1800,806000.0,4,2.5,2500,206474,1.0,0,0,0,2500,0.0,1997,0.0,29,47.6778,-121.994,3680,208652,66004.0,25,2014,1,0,0
1801,685000.0,4,2.5,3320,38043,2.0,0,0,10,3320,0.0,1997,0.0,29,47.6504,-122.00399999999999,3170,42621,66004.0,25,2014,3,0,0
1802,473000.0,2,1.75,1510,4555,1.0,0,0,9,1510,0.0,2005,0.0,29,47.7136,-122.031,1640,4500,66004.0,17,2014,2,0,0
1803,568000.0,4,1.75,2110,265716,1.0,0,2,9,2110,0.0,1979,0.0,29,47.657,-122.02600000000001,2110,110597,66004.0,43,2014,1,0,0
1804,340000.0,3,1.75,3400,46382,1.0,0,0,8,2050,1350.0,1979,0.0,29,47.6458,-121.955,2320,20624,66004.0,43,2014,3,0,0
1805,505000.0,2,2.5,1900,5065,2.0,0,0,9,1900,0.0,2005,0.0,29,47.7175,-122.03399999999999,1350,4664,66004.0,17,2015,0,0,0
1806,550000.0,3,2.5,2360,4080,2.0,0,0,8,2360,0.0,2003,0.0,29,47.6825,-122.038,2290,4080,66004.0,19,2014,2,0,0
1807,820000.0,3,2.5,3030,46538,2.0,0,0,0,3030,0.0,1997,0.0,29,47.663999999999994,-122.041,3370,51450,66004.0,25,2015,0,0,0
1808,1090000.0,4,2.5,4340,141570,2.5,0,0,1,4340,0.0,1992,0.0,29,47.6805,-122.04799999999999,2720,97138,66004.0,30,2014,1,0,0
1809,790500.0,4,2.75,3350,5416,2.0,0,0,10,3350,0.0,2014,0.0,29,47.6849,-122.016,3625,5637,66004.0,8,2014,2,0,0
1810,762500.0,4,2.25,3130,41382,2.0,0,0,10,3130,0.0,1986,0.0,29,47.6683,-122.03399999999999,3130,54886,66004.0,36,2015,0,0,0
1811,495000.0,2,2.0,1580,5203,1.0,0,0,9,1580,0.0,2004,0.0,29,47.7174,-122.03200000000001,1560,4770,66004.0,18,2015,0,0,0
1812,875000.0,4,3.5,3790,6874,2.5,0,0,10,3790,0.0,2010,0.0,29,47.6956,-122.022,3370,6535,66004.0,12,2015,0,0,0
1813,457000.0,2,2.0,1440,9985,1.0,0,0,9,1440,0.0,2006,0.0,29,47.7217,-122.03,1510,4560,66004.0,16,2015,0,0,0
1814,963990.0,4,3.25,3830,6765,2.0,0,0,10,3830,0.0,2014,0.0,29,47.685,-122.016,3830,6507,66004.0,8,2014,2,0,0
1815,597400.0,4,2.5,2420,4500,2.0,0,0,8,2420,0.0,2001,0.0,29,47.6874,-122.037,2280,4500,66004.0,21,2014,3,0,0
1816,652500.0,4,2.5,2540,38677,2.0,0,0,10,2540,0.0,1987,0.0,29,47.6694,-122.044,2560,36280,66004.0,35,2014,1,0,0
1817,574000.0,4,2.5,3240,22795,2.0,0,0,9,3240,0.0,1998,0.0,29,47.6329,-121.969,2570,29761,66004.0,24,2014,3,0,0
1818,860000.0,4,2.0,3740,32417,2.0,0,0,10,3740,0.0,2000,0.0,29,47.6728,-122.012,3180,32417,66004.0,22,2014,1,0,0
1819,428000.0,2,2.0,1350,3900,1.0,0,0,9,1350,0.0,2003,0.0,29,47.7094,-122.03,1440,3900,66004.0,19,2014,1,0,0
1820,405000.0,3,1.0,1280,11625,1.0,0,2,8,1280,0.0,1977,0.0,29,47.6827,-122.059,1320,10875,66004.0,45,2015,1,0,0
1821,839990.0,4,2.75,3660,5637,2.0,0,0,10,3660,0.0,2014,0.0,29,47.6845,-122.01700000000001,3625,5639,66004.0,8,2014,2,0,0
1822,500000.0,3,2.5,1650,5683,2.0,0,0,8,1650,0.0,2003,0.0,29,47.683,-122.035,1650,4193,66004.0,19,2014,2,0,0
1823,752500.0,2,2.5,2280,6230,1.0,0,0,9,2280,0.0,2005,0.0,29,47.7065,-122.01299999999999,1640,5931,66004.0,17,2014,2,0,0
1824,476000.0,3,2.25,1630,3070,2.0,0,0,8,1630,0.0,2004,0.0,29,47.6785,-122.03,1690,3200,66004.0,18,2014,3,0,0
1825,910000.0,4,2.5,3170,32430,2.5,0,0,0,3170,0.0,1989,0.0,29,47.6903,-122.056,3360,35610,66004.0,33,2014,3,0,0
1826,499000.0,3,2.5,1690,4851,2.0,0,0,8,1690,0.0,2004,0.0,29,47.6795,-122.03399999999999,2330,4851,66004.0,18,2015,1,0,0
1827,850000.0,5,2.25,3100,97661,2.0,0,0,10,3100,0.0,1986,0.0,29,47.6624,-122.06200000000001,2370,53993,66004.0,36,2015,0,0,0
1829,950000.0,4,2.5,3770,35081,2.0,0,0,0,3770,0.0,1989,0.0,29,47.6908,-122.051,4000,35492,66004.0,33,2014,1,0,0
1830,899000.0,4,2.5,3720,30649,2.0,0,0,0,3720,0.0,1988,0.0,29,47.6651,-122.056,3220,29434,66004.0,34,2014,3,0,0
1831,559950.0,3,2.5,2120,4310,2.0,0,0,8,2120,0.0,2001,0.0,29,47.687,-122.037,2280,4380,66004.0,21,2014,2,0,0
1832,440000.0,3,2.5,1440,5434,2.0,0,0,8,1440,0.0,2003,0.0,29,47.6818,-122.03399999999999,1560,3770,66004.0,19,2014,3,0,0
